"id","name","plot","rating","count_shows","category","poster_url","backdrop_url","duration"
489243,"The Hummingbird Project","A pair of high-frequency traders go up against their old boss in an effort to make millions in a fiber-optic cable deal.",7.3,57,"U/A","http://image.tmdb.org/t/p/w185//cx7CuTtcJvjZAP6ZFWoxylCXKFP.jpg","http://image.tmdb.org/t/p/w780//rSPI0vlgpy3XJfNqadgKi7UZrHY.jpg",111
399440,"Peterloo","A drama about the infamous 1819 Manchester massacre, which killed an estimated 18 protesters and injured up to 700.",7.6,126,"U/A","http://image.tmdb.org/t/p/w185//lUQD6QBwNgSiiOAcNcTOd4qGRId.jpg","http://image.tmdb.org/t/p/w780//gYfXlehcYI9wqEfR2gLBmh15Cg4.jpg",154
16646,"Russian Ark","A French marquis wanders through a vast labyrinth of corridors, theaters and ballrooms at a reception for a Persian ambassador.",7.4,142,"U/A","http://image.tmdb.org/t/p/w185//r9xLEZXTMip0hk6u9uupQNBOJ5w.jpg","http://image.tmdb.org/t/p/w780//clgRDMToeH64fX8JSEcwY5Ry519.jpg",99
485189,"Sorry Angel","Jacques is a writer living in Paris. He hasn't turned 40 but already mistrusts that the best in life is yet to come. Arthur is a student living in Brittany. He reads and smiles a lot and refuses to think that everything in life might not be possible. Jacques and Arthur will like each other. Just like in a lovely dream. Just like in a sad story.",7,158,"U/A","http://image.tmdb.org/t/p/w185//rBPRcBXwmJLsVlVutuWKnYOiWuL.jpg","http://image.tmdb.org/t/p/w780//bCSxHr63Hg9W4lAgWP96VgpdRC2.jpg",132
517987,"Rafiki","Kena and Ziki long for something more. Despite the political rivalry between their families, the girls resist and remain close friends, supporting each other to pursue their dreams in a conservative society. When love blossoms between them, the two girls will be forced to choose between happiness and safety.",8,41,"U/A","http://image.tmdb.org/t/p/w185//tyJtuJT8imScmUhpt2z57xd3P0X.jpg","http://image.tmdb.org/t/p/w780//zMiQpwUGpdnC6goSl5ulL7kmkMg.jpg",82
492994,"The Cleaners","Dive into the hidden industry of digital cleaning, which rids the Internet of unwanted violence, porn and political content. Who is controlling what we see...and what we think?",7.5,88,"U/A","http://image.tmdb.org/t/p/w185//eX72OYTmb4q0xl5FS5PQnCA7b9r.jpg","http://image.tmdb.org/t/p/w780//4stQ2xMJGSdhSYf3KtcSU4AXZmf.jpg",95
502147,"Wild Nights with Emily","Explore Emily Dickinson's vivacious, irreverent side that was covered up for years — most notably her lifelong romantic relationship with another woman.",0,143,"U/A","http://image.tmdb.org/t/p/w185//jWfJhvNxAy48QwQ3RI3MSPUMbj3.jpg","http://image.tmdb.org/t/p/w780//wNvqIg49KSBo093ZqBMg7ojLXSn.jpg",85
502406,"St. Agatha","St. Agatha is set in the 1950s in small town Georgia. A pregnant con woman named Agatha is on the run and seeks refuge in a convent hidden in deafening isolation. What first starts out as the perfect place to have a child turns into a dark lair where silence is forced. Ghastly secrets are masked, and every bit of will power Agatha has is tested. She soon learns the sick and twisted truth of the convent and the odd people that lurk inside its halls. Agatha must now find a way to discover the unyielding strength needed to escape and save her baby before she’s caged behind these walls forever.",5.1,77,"U/A","http://image.tmdb.org/t/p/w185//zpR3FzaagWTbwgFPn1P6sEZ4str.jpg","http://image.tmdb.org/t/p/w780//qgy7GXZFHONsd2R9fazJha8n94z.jpg",90
537526,"A Land Imagined","A lonely construction worker from China goes missing at a Singapore land reclamation site, and a sleepless police investigator must put himself in the mind of the migrant to uncover the truth beneath all that sand.",6.5,138,"U/A","http://image.tmdb.org/t/p/w185//kSlcqXy7QN4LLCwtOXpjYrx18yR.jpg","http://image.tmdb.org/t/p/w780//qj2mlJJ6oB1a8JS1Vn8d4R4z03f.jpg",95
331986,"The Public","An act of civil disobedience turns into a standoff with police when homeless people in Cincinnati take over the public library to seek shelter from the bitter cold.",6,220,"U/A","http://image.tmdb.org/t/p/w185//uJeNI0jc2VKd3L2JswUhijNvs0.jpg","http://image.tmdb.org/t/p/w780//3IT2RiUx9RcXyDMAvMyyAl8xL0J.jpg",122
561032,"Cravos","Three men united by blood and art. The photographer Christian Cravo travels through Africa while mourning for his father, Cravo Neto, icon of Brazilian photography, and facing disagreements with his grandfather, Cravo Junior, icon of modernist sculpture.",0,83,"U/A","http://image.tmdb.org/t/p/w185//qRtKsqiuktaONMz00f4SwvXurda.jpg","http://image.tmdb.org/t/p/w780/null",106
498743,"Never Grow Old","An Irish undertaker profits when outlaws take over a peaceful town, but his own family come under threat as the death toll increases dramatically.",6,72,"U/A","http://image.tmdb.org/t/p/w185//ulDNzqcjJpZY3SoLugmLuLCi0Ry.jpg","http://image.tmdb.org/t/p/w780//5ehRcrQceVVnnO4johTJNcmpe3m.jpg",100
584562,"Rumput Tetangga","Ahead of the high school reunion, Kirana who was once the most popular and outstanding student in school was worried about the opinions of her friends about her anti-climax life and only being a Housewife with 2 children. How is his life if everything he dreams of becomes a reality? What price must be paid so that the wish is realized?",6,120,"U/A","http://image.tmdb.org/t/p/w185//z7fhGflJe8OsMhKmtNgD3v4zlHa.jpg","http://image.tmdb.org/t/p/w780//bvR40JeTUaWpQBhRvQBfLwIqgRv.jpg",104
489170,"Angel Face","A single mother abandons her 8-year-old daughter after meeting someone in a nightclub.",6.9,83,"U/A","http://image.tmdb.org/t/p/w185//q2mKo2CvV96IzQizM1Gwa4UQoY3.jpg","http://image.tmdb.org/t/p/w780//iLcy9oPTU0mDDxexFJafxkzeIoa.jpg",120
595172,"The Pilgrim's Progress","An epic journey, faithfully adapted to modern-day. Christian faces distractions, challenges, and perils at every turn of the way. But ends victorious, with helpful guides, as he stays on the narrow path to the distant Celestial City.",0,152,"U/A","http://image.tmdb.org/t/p/w185//pCW0CzvApVp7zy9M0u1TPa8AcEm.jpg","http://image.tmdb.org/t/p/w780//5IJ3Tn4SOcKTeN1Ifx4Nn9U2iPf.jpg",108
433499,"Finding Steve McQueen","In 1972, a gang of close-knit thieves from Youngstown, Ohio attempt to steal $30 million in illegal contributions. Based on the true story of the biggest bank heist in US history.",6.5,215,"U/A","http://image.tmdb.org/t/p/w185//uhmNHWTVniHHYKTsWSvSir19K1z.jpg","http://image.tmdb.org/t/p/w780//voFUDCuXSGiZvV0esx6uQqWBH8h.jpg",91
471853,"Transit","In an attempt to flee Nazi-occupied France, Georg assumes the identity of a dead author but soon finds himself stuck in Marseilles, where he falls in love with Maria, a young woman searching for her missing husband.",6.6,139,"U/A","http://image.tmdb.org/t/p/w185//fq4hQDX9iExGMcTXLEhvJU1EZFm.jpg","http://image.tmdb.org/t/p/w780//opQyWvdFkhjY1pYBiO4neOPXKWS.jpg",101
509733,"Marnie's World","Marnie is a chubby cat, treated like a princess and getting everything she wants. When she is forced to make her own way in the world, she realizes who she really is - a lonely cat in need of friends...",0,150,"U/A","http://image.tmdb.org/t/p/w185//6I2UXqoTPad3o0R0bOqSc5vEtwA.jpg","http://image.tmdb.org/t/p/w780//orjo9md2L2jQjsJMv9QkPCzZbEx.jpg",84
541768,"Lazarat","In an Albanian town known for drug production and trafficking an elite group of cops set out to end the war waged against the local police.",0,182,"U/A","http://image.tmdb.org/t/p/w185//3AA22wRki4yobIQCijnhBQWHppi.jpg","http://image.tmdb.org/t/p/w780//44iIPJCuiOsXafmpPJz6DAKc7Ii.jpg",103
11832,"Babette's Feast","A French housekeeper with a mysterious past brings quiet revolution in the form of one exquisite meal to a circle of starkly pious villagers in late 19th century Denmark.",7.1,127,"U/A","http://image.tmdb.org/t/p/w185//5Ohodwyjy9aRHapYM08ypolWvOC.jpg","http://image.tmdb.org/t/p/w780//2OAILALs7EW3eQgZF8AOvxwQ5jL.jpg",102
544392,"Working Woman","While her husband struggles to keep his restaurant in business, a mother of three lands a job as an assistant to a powerful, but sexually harrassive realtor and brings herself to fight back.",0,118,"U/A","http://image.tmdb.org/t/p/w185//iF6VCnovVHYdmtHP6VRelQbiqlz.jpg","http://image.tmdb.org/t/p/w780//lYDpvUi9HWl2EsArOyZfGlVjz7N.jpg",93
302349,"Iron Sky: The Coming Race","Twenty years after the events of Iron Sky, the former Nazi Moonbase has become the last refuge of mankind. Earth was devastated by a nuclear war, but buried deep under the wasteland lies a power that could save the last of humanity - or destroy it once and for all. The truth behind the creation of mankind will be revealed when an old enemy leads our heroes on an adventure into the Hollow Earth. To save humanity they must fight the Vril, an ancient shapeshifting reptilian race and their army of dinosaurs.",4.6,160,"U/A","http://image.tmdb.org/t/p/w185//4pvCiSFWyfmYrGF4fH7qHrfK8d1.jpg","http://image.tmdb.org/t/p/w780//lg97HvXE6XAk0Z0aCbuOlx2Ayiv.jpg",90
518736,"Alone at My Wedding","Pamela, a young Roma, insolent, spontaneous and funny, embarks on a journey into the unknown, breaking away from the traditions that suffocate her. She arrives in Belgium with three words of French and the hope that marriage will change her and her daughter’s destiny.",0,62,"U/A","http://image.tmdb.org/t/p/w185//ONzqQZHN1ES66cTfiNMUUzpHJb.jpg","http://image.tmdb.org/t/p/w780//2aoeugMy5xSFXZ7rGtRvMlBcvVa.jpg",121
513302,"Minuscule 2: Mandibles From Far Away","In the conditioning unit of a small chestnut can factory in a quiet little country village as winter slowly settles, a young ladybug gets trapped by accident in a cardboard box shipped to the Caribbean. His parent sets off for the paradise archipelago  to find his little kid and free him.  Once he finally makes it there, our hero finds himself entrusted with a double mission: find his offspring and save his new Caribbean ladybug friends’ home threatened by a human construction site. Thankfully our hero will be able to count on his friend the black ant that flies to the rescue from the other side of the world.",6.7,153,"U/A","http://image.tmdb.org/t/p/w185//bclV186ONFzyvfqBEE8Nqfp54h0.jpg","http://image.tmdb.org/t/p/w780//bDQZgwEztdh71if6rm1AkMbpIdE.jpg",89
518496,"Sauvage","Leo is 22 and sells his body on the street for a bit of cash. The men come and go, and he stays right here... longing for love. He doesn’t know what the future will bring. He hits the road. His heart is pounding.",7,31,"U/A","http://image.tmdb.org/t/p/w185//nQTtqHBsaGs415Pwh1e05n5jxQT.jpg","http://image.tmdb.org/t/p/w780//uZctKVIWJkacJZILmKPDyZm1pok.jpg",97
566454,"The Mystery of Henri Pick","An editor discovers a masterpiece among a pile of rejected manuscripts. She tries to track down its unknown author, who may already be dead.",6.8,160,"U/A","http://image.tmdb.org/t/p/w185//vBiGobwwheZL5Zl7h07RaACRsFh.jpg","http://image.tmdb.org/t/p/w780//6ytu4enqLbAYhPMSWpfyAp7U5pq.jpg",100
467546,"Iceman","The Ötztal Alps, more than 5300 years ago. A Neolithic clan leader must avenge the massacre of his people and theft of his holy shrine.",6.7,125,"U/A","http://image.tmdb.org/t/p/w185//bwO0MQKWScJRM2gAraKJwnrDYJC.jpg","http://image.tmdb.org/t/p/w780//znnpIhY8kNfpP7B1e3qSkzfwFo7.jpg",96
587367,"Heinz","Heinz is Amsterdam personified: a happy-go-lucky freeloader. However, he's in big trouble with his girlfriend Dolly. One day he is looking after their baby - the next day he finds himself on a mysterious island, and his son is missing! As he searches desperately for the boy, Heinz discovers he's been an unwitting pawn in the evil schemes of the diabolical windbag Git. During a spectacular showdown in New York, Heinz thwarts Git's attempts to eradicate mankind and rescues his son - sort of...",0,89,"U/A","http://image.tmdb.org/t/p/w185//5RchtRQH7M5C3CKny13HFVPgRcz.jpg","http://image.tmdb.org/t/p/w780/null",76
551027,"Ave Maryam","Sister Maryam spends her days taking care of the residents in a home for elderly nuns. Maryam finds herself forced to make a choice between staying true to her vow or abandoning everything for the pursuit of personal happiness.",8,140,"U/A","http://image.tmdb.org/t/p/w185//6wMyffL7Sq9dFGGQZTqVX0lAyo1.jpg","http://image.tmdb.org/t/p/w780//9o99NhmZTNdD9ih4Cj5OIWLgYLl.jpg",74
484901,"Close Enemies","Driss and Manuel both grew up on the same council estate. An estate where the sense of belonging to your patch is much stronger than the sense of belonging to a country, a nation or a culture... Manuel has assimilated this belonging, and he has even benefited from it and built his life on it. Driss, meanwhile, has shunned it. They will both have to face up to the consequences of their decisions – because they will each have a price to pay…",5.9,218,"U/A","http://image.tmdb.org/t/p/w185//mo9qdzENQLzdqLnbqAlDP4Vou0T.jpg","http://image.tmdb.org/t/p/w780//w4VorXeF7nU6FsUmLjQG9Fa24F6.jpg",111
555799,"Marcia Haydée - Uma Vida pela Dança","Márcia Haydée is a Brazilian dancer of worldwide consecration, known as the ""Callas of dance"", for her great interpretive power. In her career, she performed at the Ballet of the Marquis de Cuevas (FRA), but it was at the Stuttgart Ballet in Germany under the direction of John Cranko, who in the early 1960s she became the choreographer's muse and was revealed as a great performer and dancer. In the 1970s, after Cranko's death, Márcia took over the management of the company and stayed ahead for 20 years. She worked alongside big names such as Richard Cragun, Rudolf Nureyev, Jorge Donn, Maurice Bejárt, John Neumeier.",0,180,"U/A","http://image.tmdb.org/t/p/w185//3stl0LvE1GuR0PIJ5Wxob3T58dv.jpg","http://image.tmdb.org/t/p/w780/null",80
500268,"Made in Italy","Riko is an honest man, who can count on a group of real friends and a wife who, between highs and lows, he loves forever. But he is also a very angry man with his time, which seems to be punctuated only by backlashes and false starts.",6.2,152,"U/A","http://image.tmdb.org/t/p/w185//zHg1w0EUDKLUhM7abNaTgddkCE1.jpg","http://image.tmdb.org/t/p/w780//ievhnDesMhvjxVnNOcgIKEQrr1P.jpg",100
494603,"The Highway Rat","The tale of a ravenous rat who craves buns, biscuits and all sweet things. Tearing along the highway, he searches for sugary treats to steal, until his sweet tooth leads him to a sticky end.",6.8,136,"U/A","http://image.tmdb.org/t/p/w185//dxNKtY0e5pm6BFCdDMP3riRVBTb.jpg","http://image.tmdb.org/t/p/w780//1NiQ4vk8ihoAeo66XMdybSbeMDt.jpg",25
482981,"Wild Rose","A young Scottish singer, Rose-Lynn Harlan, dreams of making it as a country artist in Nashville after being released from prison.",6.8,119,"U/A","http://image.tmdb.org/t/p/w185//753dHCLZEFCXADpSimbLcnMOq1.jpg","http://image.tmdb.org/t/p/w780//k18DGK5laMQJ8i79YnR509IzuKN.jpg",101
485166,"Amanda","Twenty-year-old David lives in the moment. He juggles a variety of different odd jobs and continues to put off – just for a while longer – the time to make more serious decisions. This solitary daydreamer succumbs to the charm of Lena, a newly arrived neighbour. But the relaxed pace of his life shifts up a gear when his elder sister is brutally killed in an attack. He must then take charge of his seven-year-old niece, Amanda.",7.3,81,"U/A","http://image.tmdb.org/t/p/w185//28hVypTbZNeVjjCCrJu2Pij5iJv.jpg","http://image.tmdb.org/t/p/w780//cRCNdIxpggDheq5D9S7gepYNI5h.jpg",107
549559,"Apollo 11","A look at the Apollo 11 mission to land on the moon led by commander Neil Armstrong and pilot Buzz Aldrin.",8.8,125,"U/A","http://image.tmdb.org/t/p/w185//qQjRGTpTtHi0DerqKhMEgia4gCb.jpg","http://image.tmdb.org/t/p/w780//hmdZwfNwO2tdC7ypa33Q6cEJsy0.jpg",90
547539,"Sweetheart","A working woman, mother a three children, realizes that, when her youngest one is about to go to Canada to continue her education, she will end up out of her most precious goal, being a mother..",6.8,81,"U/A","http://image.tmdb.org/t/p/w185//2F6BAueQA21h9KLdyac6iXYQaGt.jpg","http://image.tmdb.org/t/p/w780//xbned4lakrSIpEPK3oBYftSgZvK.jpg",87
437626,"Stockholm","Based on the extraordinary true story of the European city’s 1973 bank heist and hostage crisis that was documented in the 1974 New Yorker article “The Bank Drama” by Daniel Lang. The events grasped the world’s attention when the hostages bonded with their captors and turned against the authorities, giving rise to the psychological phenomenon known as “Stockholm Syndrome.”",0,195,"U/A","http://image.tmdb.org/t/p/w185//ko3AS33BLNEBcp1CO4FvdRltTxr.jpg","http://image.tmdb.org/t/p/w780//hTFGxpVQoDTC8kN5aJ7qgY2eWG4.jpg",92
537681,"Giant Little Ones","Two popular teen boys, best friends since childhood, discover their lives, families, and girlfriends dramatically upended after an unexpected incident occurs on the night of a 17th birthday party.",8,153,"U/A","http://image.tmdb.org/t/p/w185//3YtXnRAPX9PldO56SKm6oj8qZDU.jpg","http://image.tmdb.org/t/p/w780//rlpH7Npia3MC0WDzwpkNFCSfGwJ.jpg",93
544510,"Edmond","December 1897, Paris. Edmond Rostand is not yet thirty but already two children and a lot of anxieties. He has not written anything for two years. In desperation, he offers the great Constant Coquelin a new play, a heroic comedy, in verse, for the holidays. Only concern: it is not written yet. Ignoring the whims of actresses, the demands of his Corsican producers, the jealousy of his wife, the stories of his best friend's heart and the lack of enthusiasm of all those around him, Edmond starts writing this piece which nobody believes. For now, he has only the title: ""Cyrano de Bergerac"".",7.9,88,"U/A","http://image.tmdb.org/t/p/w185//akInIbFyFatmRln8NWOsZoPCQGJ.jpg","http://image.tmdb.org/t/p/w780//r9gdEpV1MoIORivtp00EfIFOM0u.jpg",110
505423,"Wounds","Disturbing and mysterious things begin to happen to a bartender in New Orleans after he picks up a phone left behind at his bar.",10,88,"U/A","http://image.tmdb.org/t/p/w185//yCzLBCdnRW5Kikyup9jEM910LS.jpg","http://image.tmdb.org/t/p/w780/null",94
553030,"Dirty God","Jade is a young mother in the prime of her life when an acid attack leaves her severely burned. While her face has been reconstructed, her beauty is lost beneath the scars. Descending a self-destructive path with relationships crumbling, Jade must take drastic action to reclaim her life.",0,219,"U/A","http://image.tmdb.org/t/p/w185//5QIkf4uRVICd0sgBx2ukaMINpWZ.jpg","http://image.tmdb.org/t/p/w780/null",104
518749,"The Snatch Thief","A robber regrets having brutally hit an elderly woman in order to snatch off her handbag and attempts to make up for the damage he inflicted. But his past deeds as moto-snatcher hunt him, keeping him from re-starting his life anew.",0,50,"U/A","http://image.tmdb.org/t/p/w185//zPNIKPXe9iMIVxdBvUCsj0r0ZJA.jpg","http://image.tmdb.org/t/p/w780//zqsAkNeLUl34yOaKOvNeaZ5tksM.jpg",94
495671,"I Feel Good","He’s lived for too long off his parents. It’s time for 40-year-old slacker Jacques to get by on his own. One-time gigolo and a borderline bum, he knows what he wants – to become rich and famous. He even has a business plan: tourism combined with cheap plastic surgery. Jacques moves in with his older sister, Monique, who manages an Emmaus village in the south west of France. And before long, the smooth-talking chancer has convinced a group of workers to pool their meagre funds and set out on a trip to a clinic in Bulgaria, where all their dreams of a brighter and more beautiful future will all come true. If only…",5.6,65,"U/A","http://image.tmdb.org/t/p/w185//hIwclgLXaoZ2zk410xaVuICEGgo.jpg","http://image.tmdb.org/t/p/w780//3ga6dYZmyFGyBCxzeb5d7tsh4Ew.jpg",103
508003,"McQueen","Alexander McQueen's rags-to-riches story is a modern-day fairy tale, laced with the gothic. Mirroring the savage beauty, boldness and vivacity of his design, this documentary is an intimate revelation of McQueen's own world, both tortured and inspired, which celebrates a radical and mesmerizing genius of profound influence.",8.2,76,"U/A","http://image.tmdb.org/t/p/w185//bc5kAqhNfLitH7zMlLvLRbxV0xD.jpg","http://image.tmdb.org/t/p/w780//beJbsLwOkKImXpImUzk3l3BXvY9.jpg",111
519121,"Los Silencios","Nuria and Fabio arrive at dawn with their mother Amparo at an unknown island on the border between Brazil, Colombia and Peru. They are fleeing armed conflicts in Colombia and learn that their father, who had allegedly been killed in a landslide caused by a mining company, is hiding in the stilt house where they come to live. Fearful of betraying this family secret, Nuria goes silent, whereas Fabio seems to have no problem with the matter. In the midst of this process, the family tries to receive compensation for the father's death and to obtain a visa to emigrate to Brazil. By covering this story, they uncover others about the family's past; people who have been involved in the armed conflicts of Colombia, which already lasts for over half a century. Gradually, they discover that the island where they are is populated by ghosts, who unite to interfere in the living's destiny.",7.5,106,"U/A","http://image.tmdb.org/t/p/w185//4TP4XmM0w3lUnzn65lM4jkNS1li.jpg","http://image.tmdb.org/t/p/w780/null",90
454161,"The Shadow Play","Tang Yijie, the Construction Committee Director, falls off from rooftop and dies in a demolition riot. Yang Jiadong, a young police officer starts his investigation and finds that Tang's death is tied up with another case several years ago. Soon he is framed and suspended from duty, but he never gives up. The film unfolds how individuals and family make fortune in the past 30 years since the reform in China began.",6,168,"U/A","http://image.tmdb.org/t/p/w185//hRvu24u6wX6h9s2rUBFDT2CSPxt.jpg","http://image.tmdb.org/t/p/w780//45eoulMUFuPGv7MKl2SGh9hMhdA.jpg",129
477887,"The White Crow","The story of Rudolf Nureyev's defection to the West.",6.3,154,"U/A","http://image.tmdb.org/t/p/w185//5OF4zAdfQWKDTiiRpbZvZUsLioq.jpg","http://image.tmdb.org/t/p/w780//hFqd6u0oniKkZHneoybfhIe0drQ.jpg",120
562289,"De Pernas Pro Ar 3","The success of the Sex Delícia franchise takes Alice on a trip around the world, visiting various countries in non-stop work. With no time to spare for her home and family, her husband João assumes the role of housekeeper, taking care of their children Paulinho and Clarinha. Tired of all the hustle, Alice decides to retire and give the command of her business to her mother. However, the arrival of Leona, a young competitor, forces her to a change of plans.",8.1,209,"U/A","http://image.tmdb.org/t/p/w185//7O75EXzA8sx6gTuCGEvYcG13MYq.jpg","http://image.tmdb.org/t/p/w780//yZ8A5vzZarK0BKOKHfS1aX1dVWF.jpg",109
500853,"Styx","Rike is forty, a successful doctor whose job demands everything of her. She intends to use her much-needed annual holiday to fulfill her long-cherished dream of sailing alone from Gibraltar to Ascension, a small tropical island in the middle of the Atlantic. Her desire for a carefree holiday seems to be coming to pass but then, after a storm, her beautiful adventure suddenly turns into an unprecedented challenge when she spots a badly damaged, hopelessly overloaded refugee boat nearby.",5.9,228,"U/A","http://image.tmdb.org/t/p/w185//6wojwbGLW9xlqtovbOBYSLU3xMu.jpg","http://image.tmdb.org/t/p/w780//aJRUpIPgQKWZaOK9BzVYeW917d9.jpg",94
564145,"The Snow Queen: Mirror Lands","A powerful king nearly lost his family due to the Snow Queen's evil deeds. He finds a way to ban all the magic from the world - all the possessors of magic powers are now trapped in Mirrorlands. The only one who can stop him and keep the fairy-tale in our world is Gerda - as her own biggest power is not magic but her faith in kindness and friendship. In Gerda's new adventures, she will be helped by trolls, pirates and even the Snow Queen herself.",7.5,79,"U/A","http://image.tmdb.org/t/p/w185//eIrcO3fNqtUxbslpcLzeqY33SlK.jpg","http://image.tmdb.org/t/p/w780//aljvkwmeZ33I6q5OdlRFxsGHA6r.jpg",87
537632,"Young and Alive","In the months following the terrorist attacks in Paris, the youth have seized the nights, looking for a sense of belonging in a world they have ceased to understand. Seeking to change the rules, led by new faces, driven by their values and ideals, they open a new dialogue, challenge the state and are getting ready for a new kind of revolution.",10,209,"U/A","http://image.tmdb.org/t/p/w185//m8lhhYqfGRYlKeRhzH1hcS0KcYC.jpg","http://image.tmdb.org/t/p/w780/null",94
569104,"Madura Raja","It is the story which narrates the history of raja ,the story is about a don in madhura raja and his actions.",6.3,94,"U/A","http://image.tmdb.org/t/p/w185//151poXW5vGCBCHJGa4KjyCurIe0.jpg","http://image.tmdb.org/t/p/w780/null",150
401686,"Berlin, I Love You","An anthology feature of 10 stories of romance set in the German capital.",4.5,71,"U/A","http://image.tmdb.org/t/p/w185//i9LdjJWgYIaOkvG7NtTcq5Ox4nO.jpg","http://image.tmdb.org/t/p/w780//73GIUn7VIMkI5YPm1U7pOrwCo9H.jpg",120
512865,"Real Love","Forbach, East of France, today. Mario, a man without much ambition, except where love is concerned, is back to square one after his wife left home. He now must raise his two adolescent daughters by himself, while going through some sort of a teenage crisis of his own. 14-year-old Frida blames her father for their mother's leaving and she develops ambivalent feelings towards her new girlfriend. 17-year-old Niki will soon leave home. Until then, she lives the good life. Mario can't help but lose the women he loves. Yet they must all agree to let one another go.",6.4,157,"U/A","http://image.tmdb.org/t/p/w185//2FH0cCTa6svC6bRdSZg5YhUpjDV.jpg","http://image.tmdb.org/t/p/w780//tru1I4uXcX9DMxoRbq9rZkXwEan.jpg",98
499086,"The Prayer","Thomas is a drug addict. In an effort to put an end to his habit, he joins a community of former addicts who live isolated in the mountains and use prayer as a way to cure themselves.",6.6,128,"U/A","http://image.tmdb.org/t/p/w185//78dnETPv7Mcm587KaRo23i8y9e4.jpg","http://image.tmdb.org/t/p/w780//zcCYT10LHkRTjm2XarwF6HlIfdE.jpg",107
537707,"Ville Neuve","Determined to stop drinking, Joseph moves into a friend's house and convinces his ex-wife Emma to join him. In the troubled times of Quebec independence referendum, this is the account of their stormy reunion.",0,78,"U/A","http://image.tmdb.org/t/p/w185//zrgXO9fFOhqzZOxf76bEk3BjafO.jpg","http://image.tmdb.org/t/p/w780//xw4A6t7xnGZktG60YpbNShK33Z.jpg",76
591068,"Saaral","A romantic film directed by DRL, starring Azhar and Sri Priyanka in the lead roles.",0,81,"U/A","http://image.tmdb.org/t/p/w185//Aes3BqWLjqgyY8k5TnOQmmklEGI.jpg","http://image.tmdb.org/t/p/w780//upWdVhtu9UnRcNCyq0shynA13vO.jpg",110
541660,"Loro","Internationally released Director's Cut of ""Loro 1"" and ""Loro 2"", which where released separately as two movies in Italy. The film talks about the group of businessmen and politicians – the Loro (Them) from the title – who live and act near to media tycoon and politician Silvio Berlusconi in the years between 2006 and 2009.",6.6,119,"U/A","http://image.tmdb.org/t/p/w185//xEZGFdxmTiFjhssjBr6MjDG1ord.jpg","http://image.tmdb.org/t/p/w780//51GNyPRzeIpW8p83pcl7ATqXrXf.jpg",157
491473,"Gloria Bell","Gloria is a free-spirited divorcée who spends her days at a straight-laced office job and her nights on the dance floor, joyfully letting loose at clubs around Los Angeles. After meeting Arnold on a night out, she finds herself thrust into an unexpected new romance, filled with both the joys of budding love and the complications of dating, identity, and family.",5.8,143,"U/A","http://image.tmdb.org/t/p/w185//ua34uW49DfpFyV61aT3l7SKN3TV.jpg","http://image.tmdb.org/t/p/w780//547fjELV7imMeSJrmkK2FeVHjvf.jpg",102
519465,"Queen of Hearts","A woman jeopardizes both her career and her family when she seduces her teenage stepson and is forced to make an irreversible decision with fatal consequences.",6,105,"U/A","http://image.tmdb.org/t/p/w185//t83xa3AHttQYcWxsjV0FUu2ORAc.jpg","http://image.tmdb.org/t/p/w780//3xqkD4QaB9qYrOgcc5YdfMvof7Z.jpg",127
8844,"Jumanji","When siblings Judy and Peter discover an enchanted board game that opens the door to a magical world, they unwittingly invite Alan -- an adult who's been trapped inside the game for 26 years -- into their living room. Alan's only hope for freedom is to finish the game, which proves risky as all three find themselves running from giant rhinoceroses, evil monkeys and other terrifying creatures.",7.2,214,"U/A","http://image.tmdb.org/t/p/w185//vgpXmVaVyUL7GGiDeiK1mKEKzcX.jpg","http://image.tmdb.org/t/p/w780//7k4zEgUZbzMHawDaMc9yIkmY1qR.jpg",104
378107,"Another Day of Life","In 1975, Ryszard Kapuściński, a veteran Polish journalist, embarked on a seemingly suicidal road trip into the heart of the Angola's civil war. There, he witnessed once again the dirty reality of war and discovered a sense of helplessness previously unknown to him. Angola changed him forever: it was a reporter who left Poland, but it was a writer who returned.",8.3,32,"U/A","http://image.tmdb.org/t/p/w185//sji96CCZLztxFBCgGXMEdY1SMAF.jpg","http://image.tmdb.org/t/p/w780//7QdQ93I28wVT1wHtjOnFcGP0ucY.jpg",86
491317,"A Translator","A Russian Literature professor at the University of Havana is ordered to work as a translator for child victims of the Chernobyl nuclear disaster when they are sent to Cuba for medical treatment. Based on a true story.",0,176,"U/A","http://image.tmdb.org/t/p/w185//gB3KRdYEzOei8R3AP51NitJXqER.jpg","http://image.tmdb.org/t/p/w780//m3YE1mWiGROA5XcUHj5mX5QGb0d.jpg",107
535692,"My Masterpiece","Arturo, the successful owner of an art gallery, and Renzo, a talented but decadent painter, are old friends who cannot stop bickering. One day, Arturo comes up with a solution to all their problems, but the plan they concoct turns out to be crazier and riskier than they originally expected.",7.4,220,"U/A","http://image.tmdb.org/t/p/w185//lYlCD0fyYlKHQytjsWhFZivaNE1.jpg","http://image.tmdb.org/t/p/w780//vHJCRXpdNfYePNPm913zglMVlA4.jpg",100
519185,"Ayka","A young Asian immigrant worker in Moscow tried to track down her baby, whom she abandoned at the hospital.",8,149,"U/A","http://image.tmdb.org/t/p/w185//iQeRAdzMZPF7HLnE5qzb7A0D6rt.jpg","http://image.tmdb.org/t/p/w780//suFIZVyUvAR1D2FbK1QtWfGbznT.jpg",100
